#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1680262354337037900,0.000413311,-0.000234993,0.000590351,0.16388,0.421429,-9.77967
1680262354346158400,0.00121596,-0.000730873,-0.000136904,0.125659,0.397624,-9.79546
1680262354355360400,0.000295603,-0.000287573,0.000816222,0.141848,0.447472,-9.79283
1680262354368468800,0.000433263,7.24753e-06,0.000139441,0.157307,0.437589,-9.78218
1680262354377307100,0.00072675,7.62389e-06,-0.000145367,0.14784,0.43471,-9.81161
1680262354386923700,0.000679609,0.00098843,0.00105914,0.13035,0.414248,-9.80892
1680262354398575400,0.00158371,-0.000426244,0.000798625,0.147406,0.400985,-9.78278
1680262354407082200,0.000806313,-0.000318807,-9.75693e-05,0.171729,0.387812,-9.82085
1680262354418498200,-0.000247235,0.00065573,3.44161e-05,0.192503,0.465337,-9.79469
1680262354427284700,-0.000571298,0.00223638,-0.000677684,0.144251,0.434654,-9.83256
1680262354438535600,4.22854e-05,0.00163834,-0.000214026,0.185641,0.387103,-9.77922
1680262354448153400,0.000356359,-0.000374368,-0.000198799,0.130001,0.409605,-9.76292
1680262354456887300,0.000250225,-0.000721442,-0.000939281,0.151598,0.461507,-9.8024
1680262354468533000,-0.000386457,0.00064544,0.000813265,0.167784,0.40694,-9.77592
1680262354477259300,-0.000927559,1.30496e-06,0.000576276,0.149649,0.429383,-9.79392
1680262354487268800,0.000178488,0.000975113,5.40244e-05,0.184765,0.444384,-9.8415
1680262354496045900,-0.000169334,-0.00194473,0.000133409,0.132471,0.464888,-9.76389
1680262354504753600,0.00207276,0.000121261,4.15063e-06,0.184081,0.411734,-9.82064
1680262354518511300,-0.000254551,0.00088652,-0.000366949,0.167535,0.438418,-9.78922
1680262354527242500,0.000414691,-0.000337809,0.00264538,0.17269,0.439344,-9.78015
1680262354536912500,0.00198203,0.000719411,-1.80583e-05,0.186663,0.385673,-9.73855
1680262354547487600,-0.000416623,-0.00039758,0.00130108,0.18542,0.397966,-9.78107
1680262354556423300,4.47654e-05,-0.00077023,0.00103392,0.157541,0.395861,-9.80163
1680262354568551600,-0.00126019,0.00056838,-0.00100884,0.175652,0.426428,-9.78013
1680262354577376800,0.00192393,0.000638889,-0.00204503,0.13621,0.434464,-9.80103
1680262354587035100,-0.00154379,-0.000328014,0.00108121,0.165345,0.416841,-9.74842
1680262354596001600,-0.000415077,-0.000240125,-0.000345812,0.15586,0.411454,-9.81315
1680262354604342500,0.000446118,0.000736046,-0.000656692,0.128565,0.373023,-9.77028
1680262354614000500,0.000497049,-0.00154683,9.91563e-05,0.135234,0.443628,-9.76045
1680262354622712700,-0.00119542,-0.000317358,-0.00149736,0.171305,0.457793,-9.79353
1680262354635163400,-0.000774788,-0.000203144,0.000910148,0.177724,0.394738,-9.80704
1680262354643957800,0.000589273,-0.00110665,-0.000889162,0.134654,0.390809,-9.78096
1680262354653605600,0.000199386,-9.15358e-05,0.000506688,0.186667,0.415117,-9.77532
1680262354662411800,6.10521e-06,0.000564871,0.00119519,0.184524,0.473018,-9.77757
1680262354670918600,-0.00131084,0.00199775,-0.00150304,0.147064,0.476569,-9.7483
1680262354680867000,0.000950136,-7.09983e-05,-2.67575e-05,0.174809,0.424031,-9.79687
1680262354689548800,0.00100397,0.000162568,0.00148694,0.185912,0.471101,-9.82387
1680262354701796600,-0.00141074,-0.000448569,-0.0011139,0.187102,0.437271,-9.78758
1680262354710634200,-0.000887227,0.000822046,0.000597959,0.168719,0.435149,-9.79353
1680262354720319600,-0.000106326,-0.000384248,-0.000580924,0.180334,0.395602,-9.78874
1680262354729044200,-0.00137376,-0.00084288,9.32282e-05,0.152834,0.418267,-9.77523
1680262354737727100,-1.00645e-05,-0.00159891,0.00108815,0.134137,0.460412,-9.79328
1680262354747556200,0.000208841,0.000313636,0.000979244,0.189031,0.416103,-9.79876
1680262354756594600,3.98506e-06,0.00103314,-0.000223562,0.103781,0.421223,-9.8469
1680262354768586100,-0.000823169,0.00100531,-0.00014418,0.199923,0.435568,-9.8169
1680262354777394100,0.00113271,0.000483209,0.000615289,0.134561,0.439117,-9.82145
1680262354787018900,-0.00037799,-0.000833959,0.00014701,0.171039,0.409338,-9.7989
1680262354795849200,0.000617611,0.000129734,0.000767325,0.199936,0.411833,-9.79476
1680262354804667600,-0.00146392,0.00051822,-0.000958266,0.127971,0.418242,-9.87706
1680262354814563300,0.000229136,-0.000110995,-0.000277586,0.13181,0.412261,-9.8135
1680262354823298200,-0.000327791,0.00140019,-0.000144258,0.182282,0.421472,-9.78072
1680262354835247800,8.9036e-05,0.000219312,-0.000343541,0.169593,0.386885,-9.7625
1680262354844022600,-0.000678578,0.000918631,0.000360913,0.153006,0.415054,-9.78654
1680262354853631600,0.00147043,-3.06585e-05,0.0002279,0.153809,0.441674,-9.76184
1680262354862287300,0.000263468,-0.00133585,0.00133012,0.154169,0.428718,-9.8367
1680262354871402300,0.00158495,-0.00249477,-0.000931924,0.163121,0.393521,-9.78745
1680262354881187500,0.000435391,0.000331976,0.00137713,0.2166,0.425134,-9.81899
1680262354890216900,-0.000624549,0.00170934,1.71563e-05,0.141361,0.406565,-9.81335
1680262354902156300,0.00206217,-0.000209988,-0.000237959,0.16047,0.365764,-9.76927
1680262354914586200,-0.00109259,0.000188335,0.00064921,0.20044,0.428744,-9.80623
1680262354923572400,6.2882e-05,0.000494416,-0.000981691,0.150749,0.428678,-9.85586
1680262354935200900,-0.000472273,-0.000375674,0.000567778,0.139766,0.416173,-9.7876
1680262354944029700,-0.00202404,-0.000815166,-0.000884802,0.16609,0.392841,-9.81043
1680262354953808200,0.000223467,-0.00102408,8.06667e-05,0.160667,0.432083,-9.80178
1680262354962794600,0.000319303,0.000400647,8.62671e-05,0.139303,0.428608,-9.80954
1680262354971976300,-0.000501204,9.76883e-07,-0.00176993,0.179214,0.407631,-9.81075
1680262354985172800,0.000276739,0.000695451,0.000545929,0.171298,0.381695,-9.80492
1680262354994071500,-0.000900077,-0.00135586,-0.00114185,0.17647,0.431517,-9.78561
1680262355003979800,0.000493658,0.000763564,0.000133781,0.178048,0.433817,-9.80048
1680262355012628900,-0.000373872,0.00155533,-0.000402639,0.213679,0.390464,-9.78567
1680262355021403900,-0.000745659,9.15991e-05,0.000192673,0.150124,0.412638,-9.81658
1680262355035177900,-6.98181e-05,0.000570013,0.000747844,0.172543,0.473853,-9.82082
1680262355043962500,0.00171561,0.00126585,0.0003719,0.161698,0.449576,-9.80589
1680262355053607800,0.000781717,0.000301557,-0.000631039,0.149334,0.416381,-9.78882
1680262355062641000,-0.000879746,0.00090829,0.000400474,0.100296,0.426779,-9.76836
1680262355071155300,-0.000605423,-0.000910932,0.000521819,0.191539,0.397659,-9.8183
1680262355080820700,1.02754e-05,-0.00116492,-0.00156372,0.155212,0.433181,-9.80527
1680262355089533000,0.00102167,4.00442e-05,-0.000258322,0.148809,0.387318,-9.77901
1680262355101826200,-0.0010388,-0.000131959,0.000269359,0.191889,0.409506,-9.77419
1680262355110638700,-0.00130826,-0.0022105,-0.00022671,0.181163,0.394956,-9.79703
1680262355120473900,0.00062405,-0.0011427,0.000763789,0.158182,0.400628,-9.8003
1680262355129212200,-0.000802224,-0.000460252,0.000258154,0.172499,0.443113,-9.83686
1680262355137936700,0.000629419,0.00178965,0.000232162,0.180302,0.436502,-9.81834
1680262355152078600,0.00063207,-0.000469951,5.43753e-05,0.138161,0.41517,-9.79216
1680262355161571900,-0.00215561,0.00137795,0.000858091,0.119502,0.410001,-9.81046
1680262355171204300,0.000731478,-0.000871716,-7.19265e-05,0.206368,0.426691,-9.79445
1680262355180885200,0.000668551,0.00061187,-0.000318267,0.188537,0.412457,-9.85528
1680262355189482500,0.000221593,0.000912637,-0.0021608,0.11424,0.419751,-9.78817
1680262355201843200,-5.27305e-05,0.000662884,-0.000104097,0.239808,0.389278,-9.83444
1680262355210703700,-0.000825828,-0.000453382,-0.000582403,0.114911,0.432518,-9.80854
1680262355220323900,0.000366477,-0.000523068,0.000215402,0.152145,0.405221,-9.76069
1680262355228954700,-0.000892869,-0.00044579,0.000399931,0.185897,0.441903,-9.77364
1680262355237597600,-2.92252e-05,-0.000820055,-0.000279887,0.199704,0.384854,-9.78101
1680262355247338000,-0.000290113,0.00112339,-6.50949e-05,0.132774,0.45544,-9.80768
1680262355256035800,0.000487923,-0.000544206,-0.0016519,0.147536,0.392216,-9.76621
1680262355268623100,-0.000497365,-0.00112116,-0.000720297,0.214748,0.425656,-9.80505
1680262355277482900,-0.000824024,0.000284929,-0.00113603,0.16899,0.41928,-9.78994
1680262355287343800,9.15336e-05,0.00105644,0.000999949,0.127721,0.42468,-9.82842
1680262355296373300,0.00116027,0.000437565,-0.000366811,0.19174,0.386744,-9.79234
1680262355304639700,-0.000213106,-0.000245453,-0.000691751,0.167526,0.415763,-9.82719
1680262355318477000,-0.000485633,-0.000107076,0.000464702,0.15253,0.442688,-9.76227
1680262355327345800,0.00136414,-0.000388557,-0.000758138,0.135048,0.376757,-9.78781
1680262355337071100,-0.000586885,4.11365e-05,-0.000582881,0.199292,0.418712,-9.79992
1680262355345646000,-0.00155178,-0.000230937,-0.00195647,0.116889,0.434172,-9.82926
1680262355354492400,0.000475496,0.00137411,0.00152866,0.183092,0.387572,-9.7688
1680262355364044200,0.00029791,3.17533e-05,0.0011804,0.157007,0.455813,-9.77876
1680262355373094800,-0.000881722,4.67613e-05,-0.000579368,0.153914,0.489732,-9.8139
1680262355385527900,0.000521209,-0.000216846,0.000367299,0.16731,0.43163,-9.77121
1680262355396651500,-0.000242917,-0.00131451,0.000348226,0.161514,0.45256,-9.81135
1680262355405760800,0.000155546,0.000433674,0.00125114,0.17351,0.410623,-9.80631
1680262355418556800,0.000382832,0.000319298,-0.00110525,0.158368,0.37522,-9.79284
1680262355427368800,-0.000554906,0.00105242,0.000736585,0.159893,0.412789,-9.78328
1680262355437108300,-0.000767193,4.21991e-06,0.00149907,0.14961,0.451834,-9.78091
1680262355445970100,0.00108833,-0.000457438,0.000368126,0.167995,0.406312,-9.80325
1680262355454681600,-0.000508646,0.000144512,0.0012733,0.133256,0.421367,-9.82467
1680262355468500200,0.000643248,0.000881335,-0.000590922,0.181485,0.420118,-9.79012
1680262355477367500,0.00117734,0.000885073,-0.00046654,0.199733,0.465533,-9.79257
1680262355487056300,-0.00152951,0.000997405,-0.00120312,0.159573,0.419627,-9.77194
1680262355495637900,0.00125168,-0.00102912,-7.61364e-05,0.158531,0.445381,-9.83112
1680262355504312100,-0.000756294,-0.000615513,-0.000640946,0.182897,0.476586,-9.79192
1680262355514151700,-0.000207004,-0.00020339,0.00083496,0.149944,0.412618,-9.78853
1680262355522900500,-0.00137835,0.00145112,0.000447575,0.198369,0.459309,-9.78593
1680262355535143200,0.000569479,-0.000530122,-0.000571705,0.151187,0.429019,-9.78823
1680262355544016000,0.00111815,-0.000577356,0.00150817,0.160632,0.393195,-9.81111
1680262355553828000,2.85805e-05,0.000317172,0.000462513,0.145844,0.427428,-9.82619
1680262355562674100,0.00100141,0.000157659,-5.75581e-05,0.164643,0.386726,-9.80326
1680262355571398600,0.00120584,-0.000628434,-0.000872419,0.169397,0.383792,-9.78212
1680262355585370200,-0.000166046,-0.000113995,0.000190459,0.139685,0.420989,-9.78484
1680262355595019900,0.000892732,-0.000784578,-0.000264119,0.156587,0.405837,-9.85461
1680262355604067700,-7.12801e-05,0.000950556,-0.000539669,0.166207,0.453917,-9.78617
1680262355612775100,-0.000205283,0.000921553,-0.00201491,0.150479,0.416104,-9.75803
1680262355621826000,-0.00204411,0.000124173,0.000777661,0.187749,0.397684,-9.85023
1680262355635279900,0.000805485,0.00105028,0.000667196,0.14141,0.406971,-9.7802
1680262355644194500,-0.000391152,-0.00146853,0.00136103,0.207656,0.417439,-9.77502
1680262355653801100,-0.000793544,0.000202093,-0.000818054,0.152696,0.421975,-9.83179
1680262355662700200,0.00153773,0.000867791,-0.00114691,0.152867,0.385509,-9.78796
1680262355671134100,4.27618e-05,-0.000518846,0.000309936,0.111325,0.392047,-9.76515
1680262355680779500,0.000917615,-7.6488e-05,-0.00047733,0.171184,0.407347,-9.76695
1680262355689535300,0.000593283,0.00160778,-0.000849266,0.112508,0.442119,-9.76988
1680262355701849700,-0.000538974,-0.000384792,-8.49177e-06,0.165935,0.430993,-9.82526
1680262355710693600,-0.000611064,-0.00130245,0.000645648,0.160765,0.437632,-9.78281
1680262355720340200,-9.63175e-05,0.000266249,0.00152423,0.177653,0.473527,-9.79028
1680262355728976300,0.000274359,0.000855764,-8.60414e-05,0.163173,0.425394,-9.77921
1680262355737863100,-0.00047036,0.00110394,0.00104395,0.13278,0.444299,-9.79388
1680262355747509700,-0.000231487,-0.000921772,0.000593804,0.147924,0.436733,-9.82379
1680262355756361400,0.000593055,0.00045503,-0.000493239,0.11429,0.42755,-9.77258
1680262355768795900,-0.000380675,0.000502689,0.000606271,0.179913,0.430261,-9.80407
1680262355778454300,-0.00130853,0.00045124,-0.000247736,0.137409,0.375545,-9.77495
1680262355787799700,0.000682264,0.00038481,-0.000198108,0.162158,0.450434,-9.77131
1680262355797361700,-0.00128313,0.0001807,-0.000755144,0.144175,0.353682,-9.78034
1680262355806186700,0.00137406,-0.000154103,0.000844701,0.108384,0.45482,-9.79812
1680262355818511000,0.00062847,0.00127149,0.000642474,0.143691,0.404971,-9.81451
1680262355827324500,-0.000310221,0.000803996,-0.000545344,0.173077,0.419671,-9.80157
1680262355837047900,-0.000932438,0.000936813,0.000267171,0.166526,0.423299,-9.80539
1680262355846045600,-0.000622969,0.000757236,0.00025907,0.157715,0.420259,-9.81056
1680262355854715600,0.00140114,0.00135625,-0.00119763,0.186896,0.428243,-9.83823
1680262355868522200,-0.000835673,0.00109279,0.000238672,0.176997,0.444629,-9.78331
1680262355877437200,0.000107539,-1.59825e-05,0.000688101,0.189758,0.462677,-9.8238
1680262355887092900,-0.00127351,-0.000339298,-0.000668747,0.140289,0.397501,-9.80593
1680262355895877600,0.000334585,-0.000990741,-0.000369305,0.164834,0.428504,-9.81845
1680262355904689300,-0.000708688,-0.000614728,-0.000824433,0.166301,0.454464,-9.75723
1680262355918540000,-0.000905933,-0.000281524,-0.00127147,0.159968,0.430216,-9.80603
1680262355927355700,-0.0009448,-0.00020918,-0.00010863,0.197019,0.405118,-9.82335
1680262355937144300,0.000496134,-0.000734714,-0.000342005,0.189988,0.44839,-9.85068
1680262355947385000,0.000445848,0.000281114,0.000668055,0.177313,0.430303,-9.82732
1680262355956005200,0.00180103,-0.00070805,-0.000300849,0.169671,0.455523,-9.75203
1680262355968507200,0.000588319,-0.000152601,0.000879332,0.156031,0.437237,-9.84211
1680262355978182300,-0.000514531,-0.000861074,-0.000668355,0.159394,0.440812,-9.75341
1680262355987676600,-0.000273731,-0.00084785,-0.00113354,0.175882,0.420687,-9.8278
1680262355997375400,0.000161294,0.00241488,-0.0012818,0.166871,0.415079,-9.77678
1680262356006460400,0.000524854,-0.00159685,0.000708303,0.145767,0.41985,-9.80529
1680262356018597900,-8.19123e-05,-0.000362714,0.000835252,0.115061,0.392423,-9.79782
1680262356027443100,0.000248524,0.000428756,-0.0012941,0.192323,0.439696,-9.81076
1680262356037056200,0.000321921,-0.000128392,0.000749084,0.149101,0.436403,-9.78722
1680262356045760700,0.000590238,-0.000220727,0.000194624,0.177868,0.474929,-9.79597
1680262356054477000,0.000479495,0.000713912,-0.000139605,0.149275,0.405457,-9.79872
1680262356064177800,0.000715845,-0.000949137,-0.00147408,0.165171,0.388408,-9.80338
1680262356073286000,-0.00105352,0.000170763,0.000706283,0.183744,0.422319,-9.81394
1680262356085238600,-0.00186856,7.44433e-05,0.000960625,0.131058,0.403448,-9.82467
1680262356094040400,0.00179601,-0.000183087,-0.000352452,0.160284,0.393004,-9.78422
1680262356103675100,-0.000169934,5.49923e-05,0.000695313,0.184239,0.432488,-9.79232
1680262356112441000,0.000425235,0.000157671,2.78404e-05,0.105767,0.40528,-9.82031
1680262356123566800,0.000895178,0.000704146,0.00101782,0.209019,0.411647,-9.81891
1680262356133248600,-0.00159934,0.000857137,0.000197436,0.159222,0.445066,-9.77711
1680262356142278000,-0.000192107,-1.9564e-05,-0.000592964,0.191577,0.449404,-9.81864
1680262356152137000,0.00166727,0.000934577,0.00161859,0.158373,0.406359,-9.77497
1680262356160823900,0.00029248,-0.000265993,2.03869e-05,0.166169,0.397336,-9.78383
1680262356170473600,0.00159284,0.00158081,0.000924098,0.190991,0.431575,-9.79221
1680262356179322500,0.00218979,-7.58036e-05,4.02746e-05,0.157726,0.444291,-9.79459
1680262356188973500,-0.00200224,0.000450677,0.00104009,0.170181,0.385071,-9.79484
1680262356201971900,-3.56511e-05,0.000529729,6.95919e-05,0.155014,0.391098,-9.79261
1680262356211085000,0.00049503,-0.000846875,-0.000918054,0.207995,0.42176,-9.80474
1680262356221006200,-0.000721564,-0.000657564,0.00119827,0.157775,0.431211,-9.85734
1680262356230704900,0.000585513,-0.00017896,0.00106246,0.148788,0.413995,-9.81076
1680262356239480700,4.5239e-05,0.00139902,-0.00192243,0.115606,0.398111,-9.77659
1680262356251932300,0.000129752,-0.000914479,-0.000258444,0.149966,0.401583,-9.78735
1680262356260786700,-0.00101954,-0.000931602,0.000191597,0.207166,0.406644,-9.82117
1680262356270237600,-0.00319695,-0.00101497,3.95183e-05,0.16274,0.428008,-9.81515
1680262356279034100,5.7624e-05,0.00076068,-0.00212384,0.170822,0.414354,-9.86064
1680262356288131300,0.000539779,-0.000839077,-0.000916691,0.181283,0.437133,-9.76253
1680262356297768600,-7.43449e-05,0.00058015,0.000840492,0.177224,0.3817,-9.7806
1680262356306384800,0.000621691,-0.000841743,-0.00049231,0.131004,0.425379,-9.27703
1680262356318614100,-0.000284756,0.000298917,-0.00116623,0.18046,0.421026,-9.83176
1680262356327327600,0.00158377,-0.000333346,-0.000805338,0.196774,0.402197,-9.91724
1680262356337207100,0.000172491,-0.00177991,-5.39386e-05,0.14851,0.408497,-9.35489
1680262356346088700,-0.000642596,0.000617952,-7.86383e-05,0.161168,0.432288,-10.3657
1680262356355105200,-0.00017429,-0.00055092,-0.000884786,0.160364,0.424059,-9.72269
1680262356368556000,-0.00112309,-0.00127526,0.000194971,0.181466,0.389606,-9.95422
1680262356378179700,-0.00101579,-0.00054559,-4.53356e-05,0.153343,0.379309,-9.83563
1680262356387755300,-0.000425163,0.000292423,0.000419361,0.142613,0.408361,-9.13735
1680262356399843400,0.000101135,-0.00151958,0.000322446,0.168115,0.438188,-10.5442
1680262356408751600,0.00169796,-0.000131606,-5.70056e-05,0.134096,0.381738,-9.71958
1680262356418716800,0.000121953,-0.000129157,-0.000692301,0.147663,0.472514,-9.52094
1680262356427417900,-0.000378782,-0.000721082,0.00126025,0.15552,0.45341,-10.3078
1680262356436983400,2.67223e-05,-6.39867e-05,0.000687578,0.137947,0.441937,-9.60929
1680262356446320400,-0.00013496,0.000867361,0.000131998,0.197469,0.383155,-9.96537
1680262356455620400,-0.00177631,-0.0003307,-0.00115101,0.152817,0.452603,-9.67461
1680262356466953600,0.000235402,0.000366735,0.000514781,0.163351,0.420348,-9.85331
1680262356475691800,0.000174265,0.00157907,-0.000236118,0.165915,0.409546,-9.68573
1680262356485530200,-0.00103127,0.00165131,0.000155619,0.174586,0.425133,-9.49879
1680262356494267000,-0.00105633,-0.000659077,-0.000367171,0.183282,0.469155,-10.2183
1680262356504011500,0.000682332,-0.00101204,0.000511729,0.224309,0.378617,-9.643
1680262356512849600,-0.00164174,0.000559382,0.000789221,0.17635,0.39222,-9.91578
1680262356521768800,-0.000490515,0.000618306,0.00171129,0.16671,0.4471,-9.66855
1680262356535201300,-0.000956686,-0.000104706,-0.000125816,0.159597,0.432877,-9.9408
1680262356543958500,0.000280658,0.000363483,-0.000659535,0.135288,0.459982,-9.68832
1680262356553713900,0.000782361,-0.000733393,5.61898e-05,0.214748,0.418213,-9.10001
1680262356562699300,7.58171e-05,0.00130699,0.000142358,0.158943,0.413637,-10.5634
